"categoryPath","title","author","heShortDesc","heDesc","heDescNew"
"קבלה>כתבי האר""י וחיים ויטאל","שער הכוונות","חיים ויטאל","הפרושים הקבליים של רבי חיים ויטאל לתפילות, המבוססים על תורת האריז""ל ובעריכת בנו של ויטאל, רבי שמואל ויטאל","רבי חיים ויטאל, מקובל צפת בולט במאות ה-16-17, ידוע בעיקר בזכות תיעוד ועריכת תורת האריז""ל (הרב יצחק לוריא, שנחשב למייסד הקבלה המודרנית). בנו של חיים ויטאל, הרב שמואל ויטאל, ארגן אוסף של כתבי אביו לשמונה ""שערים"", שכל אחד מהם ""פותח"" נושא מסוים. השישי שבהן הוא שער הכוונות, המתעמק במשמעויות הקבליות ובכוונות הנלוות של התפילות השונות הנאמרות בימי חול, בשבתות ובחגים, וכן במטרת התפילה כולה. כמו רוב כתביו של ויטל, הוא מבוסס על תורתו של האריז""ל. מספר מנהגים נפוצים כיום מקורם בספר זה כמו ברכת הנותן ליעף כח כחלק מברכות השחר, ומנהג ההקפות בשמחת תורה.","רבי חיים ויטאל, מקובל צפת בולט במאות ה-16-17, ידוע בעיקר בזכות תיעוד ועריכת תורת האר""י (רבי יצחק לוריא). בנו, הרב שמואל ויטאל, ערך את כתבי אביו וחילקם לשמונה ""שערים"", שכל אחד מהם פותח נושא מסוים. השישי שבהם הוא שער הכוונות, המתעמק במשמעויות הקבליות ובכוונות הנלוות לתפילות של ימי החול, השבתות והחגים, ובמטרת התפילה כולה. כשאר כתבי ויטאל, הוא מבוסס על תורת האר""י. כמה מנהגים נפוצים כיום מקורם בספר זה, כגון ברכת ""הנותן ליעף כח"" בברכות השחר ומנהג ההקפות בשמחת תורה."
"קבלה>כתבי האר""י וחיים ויטאל","שער מאמרי רז""ל","חיים ויטאל","שיחות קבליות מהמאה ה-16 על קטעים נבחרים מספרות חז״ל, מאת רבי חיים ויטאל","רבי חיים ויטאל, מקובל צפת בולט במאות ה-16-17, ידוע בעיקר בזכות תיעוד ועריכת תורת האריז""ל (הרב יצחק לוריא, שנחשב למייסד הקבלה המודרנית). בנו של חיים ויטאל, הרב שמואל ויטאל, ארגן אוסף של כתבי אביו לשמונה ""שערים"", שכל אחד מהם ""פותח"" נושא מסוים. השלישי שבהם הוא שער מאמרי רז""ל, העוסק תיאורים קבליים על מבחר קטעים מהתלמוד והמדרש. כמו רוב כתביו של ויטל, הוא מבוסס על תורתו של האריז""ל.","רבי חיים ויטאל, מקובל צפת בולט במאות ה-16-17, ידוע בעיקר בזכות תיעוד ועריכת תורת האר""י (רבי יצחק לוריא). בנו, הרב שמואל ויטאל, ערך את כתבי אביו וחילקם לשמונה ""שערים"", שכל אחד מהם פותח נושא מסוים. השלישי שבהם הוא שער מאמרי רז""ל, העוסק בביאורים קבליים על מבחר קטעים מן התלמוד והמדרש. כשאר כתבי ויטאל, הוא מבוסס על תורת האר""י."
"קבלה","אגרת וזאת ליהודה","אברהם אבולעפיה","מכתב מהמאה ה-13 בו מגן רבי אברהם אבולעפיה על עצמו ועל גישת הקבלה הנבואית","רבי אברהם אבולעפיה היה המייסד במאה ה-13 של גישה קבלית מעשית שלימדה ששימוש מסוים באותיות השפה העברית והשמות האלוהיים יכולה להשיג קשר אלוהי ואפילו נבואה. הוא עזב את ברצלונה לאחר שהרב שלמה אדרת (רשב""א), מקובל וסמכות הלכתית ידועה, הוציא נגדו ביקורת נוקבת. אבולעפיה כתב מכתב לרבי יהודה שלמון, ""וזאת ליהודה"", בו טען שדעת הרשב""א נשענת על מידע לא מדויק, הסביר את גישתו שלו ביחס לזרמים קבליים אחרים, וביקש מר' יהודה להתערב ולדבר עם הרשב""א בשמו.","רבי אברהם אבולעפיה היה המייסד, במאה ה-13, של גישה קבלית שלימדה כי שימוש מסוים באותיות הלשון העברית ובשמות הקודש עשוי להביא לידי דבקות בה' ואף לנבואה. הוא עזב את ברצלונה לאחר שהרשב""א (רבי שלמה בן אדרת), מקובל וסמכות הלכתית מפורסמת, יצא נגדו בביקורת נוקבת. אבולעפיה כתב מכתב לרבי יהודה שלמון, ""וזאת ליהודה"", ובו טען כי דעת הרשב""א נשענת על מידע לא מדויק, הסביר את גישתו ביחס לזרמים קבליים אחרים, וביקש מר' יהודה לדבר עם הרשב""א בשמו."
"קבלה>רמ""ק","פרדס רמונים","משה קורדובירו","סיכום אנציקלופדי של תורת הקבלה בצורתה המוקדמת. נכתב בצפת, ובזמנו נחשב לאחד החיבורים המשפיעים ביותר בתחום הקבלה.","",""
"קבלה>רמ""ק","אור נערב","משה קורדובירו","הקדמה מהמאה ה-16 לעולם הקבלה ולדרך לימודה.","ספרו של הרמ""ק העוסק במעלת לימוד הקבלה וחשיבותו.","ספרו של הרמ""ק העוסק במעלת לימוד הקבלה ובחשיבותו."
"קבלה>ספרי קבלה נוספים","פרי עץ הדר","","החיבור הראשון הידוע לנו ובו הוראות לסדר ליל ט""ו בשבט, שנתחבר במאה ה-17 ומחברו לא נודע.","",""
"קבלה>ספרי קבלה נוספים","מאמר זהר הרקיע","ירוחם ליינער","כתב הגנה מן המאה ה-20 על קדמות ספר הזוהר וייחוסו לרבי שמעון בר יוחאי.","",""
"קבלה>ספרי קבלה נוספים","חסד לאברהם","אברהם אזולאי","חיבור מן המאה ה-17 שכתב הרב אברהם אזולאי על מגוון סוגיות בתורת הקבלה.","",""
"קבלה>ספרי קבלה נוספים","מערכת האלקות","","חיבור מן המאה ה-14 בספרד העוסק בסוגיות יסוד באמונה ובקבלה.","אחד מספרי היסוד של תורת הקבלה, הכולל עניני אמונה ופילוסופיה יהודית. ספר זה ככל הנראה נתחבר לקראת סוף תקופת הראשונים אחר דורו של הרשב""א, ומיוחס לרבי פרץ בן יצחק מגירונדי (1300-1370).","אחד מספרי היסוד של תורת הקבלה, הכולל ענייני אמונה ומחשבת ישראל. הספר נתחבר ככל הנראה לקראת סוף תקופת הראשונים, לאחר דורו של הרשב""א, ומיוחס לרבי פרץ בן יצחק מגירונדי."
"קבלה>ספרי קבלה נוספים","רקנאטי על התורה","מנחם ריקנטי","פירוש לתורה מן המאה ה-13; אחד החיבורים הראשונים שמצוטט בהם ספר הזוהר.","פירוש על התורה על דרך הקבלה","פירוש לתורה על דרך הקבלה, מן החיבורים הראשונים שמצטטים את ספר הזוהר, מאת רבי מנחם ריקנטי במאה ה-13."
"קבלה>ספרי קבלה נוספים","מטפחת ספרים","יעקב עמדין","חיבור פולמוסי מאת רבי יעקב עמדין, נגד השבתאות, הדן בזהות מחבר ספר הזוהר ובזמן חיבורו.","ספרו של ר' יעקב עמדין שדן בזהות מחברו של ""ספר הזהר"" וזמן חיבורו.","ספרו של רבי יעקב עמדין הדן בזהות מחברו של ""ספר הזוהר"" ובזמן חיבורו."
"קבלה>ספרי קבלה נוספים","שובי שובי השולמית","יוסף חיים","""שובי שובי השולמית"" הוא קונטרס קבלי מראשית המאה ה-20 המסכם בקצרה מושגים מתורת הסוד היהודית. מחבר הספר הוא הרב יוסף חיים המכונה גם: ""בן איש חי"".","""שובי שובי השולמית"" הוא קונטרס המסכם בקצרה מושגים קבליים יסודיים. הקונטרס נכתב על ידי הרב יוסף חיים (המכונה גם: ""בן איש חי"") בראשית המאה ה-20. הרב יוסף חיים היה מגדולי חכמי הקבלה (תורת הסוד היהודית) במאות ה-19 וה-20 ונחשב לפוסק הלכה חשוב. ""שובי שובי השולמית"" נכתב במקור כהקדמה לחיבור המרכזי של המחבר בתורת הסוד היהודית - ""דעת ותבונה"".","""שובי שובי השולמית"" הוא קונטרס המסכם בקצרה מושגי יסוד בתורת הסוד, מאת הרב יוסף חיים (המכונה ""בן איש חי"") מראשית המאה ה-20. הרב יוסף חיים היה מגדולי חכמי הקבלה במאות ה-19 וה-20 ונחשב לפוסק הלכה חשוב. הקונטרס נכתב במקורו כהקדמה לחיבורו המרכזי בתורת הסוד - ""דעת ותבונה""."
"קבלה>ספרי קבלה נוספים","שערי צדק","יוסף בן אברהם אבן ג'קטילה","חיבור מן המאה ה-13 על עשר הספירות, שכתב מחבר ספר שערי אורה.","ספרו של המקובל ר' יוסף גיקטילא, המכיל כללים לחכמת הקבלה, כינויי שמות הקודש ועשר הספירות.","ספרו של המקובל ר' יוסף גיקטילא, המכיל כללים לחכמת הקבלה, כינויי שמות הקודש ועשר הספירות."
"קבלה>ספרי קבלה נוספים","ראשית חכמה","אליהו די וידאשׂ","״ראשית חכמה״ הוא ספר קבלה ומוסר שנכתב על־ידי המקובל רבי אליהו די וידאש. הספר עוסק בתיקון המידות בהן צריך לעסוק האדם, מבאר אותן על דרך הקבלה ומדריך כיצד לתקן אותן. הספר נדפס בונציה בשנת 1578 וזכה לתפוצה רבה, במיוחד באזורי מזרח אירופה.","״ראשית חכמה״ הוא ספר קבלה ומוסר שנכתב במהלך המאה ה־16 על־ידי המקובל רבי אליהו די וידאש, תלמידו של רבי משה קורדובירו. הספר מחולק לחמישה שערים – יראה, אהבה, תשובה, קדושה, ענוה – חמש המידות בהן צריך האדם להשתלם. בכל שער מבאר רבי אליהו די וידאש על דרך הקבלה את המידה בה הוא עוסק, מביא קטעים מספר הזוהר ומחז""ל, ומדריך את הקורא כיצד יש לעבוד על מידה זו ולתקנה. הספר נדפס בונציה בשנת 1578 על־ידי אחיינו של הרב אליהו די וידאש, רבי אליעזר הכהן, וזכה לתפוצה רבה בקרב כל קהלות ישראל ובמיוחד באזורי מזרח אירופה.","״ראשית חכמה״ הוא ספר קבלה ומוסר שנכתב במאה ה־16 בידי המקובל רבי אליהו די וידאש, תלמיד רבי משה קורדובירו. הספר מחולק לחמישה שערים - יראה, אהבה, תשובה, קדושה וענווה - חמש המידות שבהן צריך האדם להשתלם. בכל שער מבאר המחבר את המידה על דרך הקבלה, מביא קטעים מספר הזוהר ומחז""ל, ומדריך כיצד לעבוד עליה ולתקנה. הספר נדפס בוונציה בשנת 1578 וזכה לתפוצה רבה בקהילות ישראל, ובמיוחד במזרח אירופה."
